last_name,first_name,full_name,birthday,gender,type,state,district,party,url,address,phone,contact_form,twitter,facebook,youtube,youtube_id,bioguide_id,thomas_id,opensecrets_id,lis_id,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,icpsr_id,wikipedia_id
Rice,Kathleen,Kathleen M. Rice,1965-02-15,F,rep,NY,4,Democrat,https://kathleenrice.house.gov,2435 Rayburn House Office Building Washington DC 20515-3204,202-225-5516,,RepKathleenRice,RepKathleenRice,,UCLYLmjrGtzzCFXMWPBxHAug,R000602,2262,N00035927,,76332,412647,127653,Kathleen Rice,21540,Kathleen Rice
Stefanik,Elise,Elise M. Stefanik,1984-07-02,F,rep,NY,21,Republican,https://stefanik.house.gov,2211 Rayburn House Office Building Washington DC 20515-3221,202-225-4611,,RepStefanik,RepEliseStefanik,,UCHvf42C8Vw6QnjwO2L2ukKA,S001196,2263,N00035523,,76364,412648,152539,Elise Stefanik,21541,Elise Stefanik
Katko,John,John Katko,1962-11-09,M,rep,NY,24,Republican,https://katko.house.gov,2428 Rayburn House Office Building Washington DC 20515-3224,202-225-3701,,RepJohnKatko,RepJohnKatko,,,K000386,2264,N00035934,,76367,412649,152546,John Katko,21542,John Katko
Boyle,Brendan,Brendan F. Boyle,1977-02-06,M,rep,PA,2,Democrat,https://boyle.house.gov,1133 Longworth House Office Building Washington DC 20515-3802,202-225-6111,,CongBoyle,CongressmanBoyle,,UCMP_Anj7lz4eZuSh8GwFqQQ,B001296,2267,N00035307,,76428,412652,47357,Brendan Boyle,21548,Brendan Boyle
Babin,Brian,Brian Babin,1948-03-23,M,rep,TX,36,Republican,https://babin.house.gov,2236 Rayburn House Office Building Washington DC 20515-4336,202-225-1555,,RepBrianBabin,RepBrianBabin,,UCPVEZgw-VbDRbLV1MRGVQNQ,B001291,2270,N00005736,,44883,412655,360,Brian Babin,21551,Brian Babin
Beyer,Donald,Donald S. Beyer Jr.,1950-06-20,M,rep,VA,8,Democrat,https://beyer.house.gov,1119 Longworth House Office Building Washington DC 20515-4608,202-225-4376,,RepDonBeyer,RepDonBeyer,,UCPJGVbOVcAVGiBwq8qr_T9w,B001292,2272,N00036018,,21141,412657,1707,Don Beyer,21554,Don Beyer
Plaskett,Stacey,Stacey E. Plaskett,1966-05-13,F,rep,VI,0,Democrat,https://plaskett.house.gov,2404 Rayburn House Office Building Washington DC 20515-5500,202-225-1790,,staceyplaskett,repstaceyplaskett,,UC3V7biFZHDFHDFZy6cCSZUA,P000610,2274,N00035000,,79090,412659,155929,,,Stacey Plaskett
Newhouse,Dan,Dan Newhouse,1955-07-10,M,rep,WA,4,Republican,https://newhouse.house.gov,504 Cannon House Office Building Washington DC 20515-4704,202-225-5816,,RepNewhouse,RepNewhouse,,UCllbsv_aoIaPS6W3aSonZlw,N000189,2275,N00036403,,78315,412660,51522,Dan Newhouse,21556,Dan Newhouse
Grothman,Glenn,Glenn Grothman,1955-07-03,M,rep,WI,6,Republican,https://grothman.house.gov,1427 Longworth House Office Building Washington DC 20515-4906,202-225-2476,,RepGrothman,RepGrothman,,UCui4k83Cot4aeVW_8T33fgg,G000576,2276,N00036409,,77282,412661,3493,Glenn Grothman,21559,Glenn Grothman
Mooney,Alexander,Alexander Mooney,1971-06-05,M,rep,WV,2,Republican,https://mooney.house.gov,2228 Rayburn House Office Building Washington DC 20515-4802,202-225-2711,,RepAlexMooney,CongressmanAlexMooney,,UCw9CGkF4Re3areluI43TGyA,M001195,2277,N00033814,,76588,412662,145943,Alexander Mooney,21557,Alex Mooney
Radewagen,Aumua Amata,Aumua Amata Coleman Radewagen,1947-12-29,F,rep,AS,0,Republican,https://radewagen.house.gov,1339 Longworth House Office Building Washington DC 20515-5200,202-225-8577,,RepAmata,aumuaamata,,UCGdrLQbt1PYDTPsampx4t1A,R000600,2222,N00007635,,5188,412664,128380,Amata Radewagen,,Amata Coleman Radewagen
Sullivan,Dan,Dan Sullivan,1964-11-13,M,sen,AK,,Republican,https://www.sullivan.senate.gov,302 Hart Senate Office Building Washington DC 20510,202-224-3004,https://www.sullivan.senate.gov/contact/email,SenDanSullivan,SenDanSullivan,,UC7tXCm8gKlAhTFo2kuf5ylw,S001198,2290,N00035774,S383,1023262,412665,114964,Daniel S. Sullivan,41500,Dan Sullivan (U.S. senator)
Ernst,Joni,Joni Ernst,1970-07-01,F,sen,IA,,Republican,https://www.ernst.senate.gov/public,730 Hart Senate Office Building Washington DC 20510,202-224-3254,https://www.ernst.senate.gov/public/index.cfm/contact,SenJoniErnst,senjoniernst,,UCLwrmtF_84FIcK3TyMs4MIw,E000295,2283,N00035483,S376,75342,412667,128583,Joni Ernst,41502,Joni Ernst
Tillis,Thom,Thom Tillis,1960-08-30,M,sen,NC,,Republican,https://www.tillis.senate.gov,113 Dirksen Senate Office Building Washington DC 20510,202-224-6342,https://www.tillis.senate.gov/public/index.cfm/email-me,senthomtillis,SenatorThomTillis,,UCUD9VGV4SSGWjGdbn37Ea2w,T000476,2291,N00035492,S384,77055,412668,57717,Thom Tillis (North Carolina),41504,Thom Tillis
Rounds,Mike,Mike Rounds,1954-10-24,M,sen,SD,,Republican,https://www.rounds.senate.gov,502 Hart Senate Office Building Washington DC 20510,202-224-5842,https://www.rounds.senate.gov/contact/email-mike,SenatorRounds,SenatorMikeRounds,,UC-pvzimyBdpdkcIfsicrfrQ,R000605,2288,N00035187,S381,78317,412669,7455,Mike Rounds,41505,Mike Rounds
Sasse,Benjamin,Ben Sasse,1972-02-22,M,sen,NE,,Republican,https://www.sasse.senate.gov/public,107 Russell Senate Office Building Washington DC 20510,202-224-4224,http://www.sasse.senate.gov/public/index.cfm/email-ben,SenSasse,SenatorSasse,,UCYaNGwcM2Dl5yDcDqS6xV2g,S001197,2289,N00035544,S382,77429,412671,150182,Ben Sasse,41503,Ben Sasse
Kelly,Trent,Trent Kelly,1966-03-01,M,rep,MS,1,Republican,https://trentkelly.house.gov,2243 Rayburn House Office Building Washington DC 20515-2401,202-225-4306,,reptrentkelly,reptrentkelly,,UCtDrz-8tdg4ZgOAQHToSWaQ,K000388,2294,N00037003,,97322,412673,156389,Trent Kelly,21561,Trent Kelly
LaHood,Darin,Darin LaHood,1968-07-05,M,rep,IL,18,Republican,https://lahood.house.gov,1424 Longworth House Office Building Washington DC 20515-1318,202-225-6201,,RepLaHood,replahood,,UCVRbtFwaBGcixZIkygtalRw,L000585,2295,N00037031,,70020,412674,128760,Darin LaHood,21562,Darin LaHood
Davidson,Warren,Warren Davidson,1970-03-01,M,rep,OH,8,Republican,https://davidson.house.gov,2113 Rayburn House Office Building Washington DC 20515-3508,202-225-6205,,WarrenDavidson,CongressmanWarrenDavidson,,UCMzuyZWzk44YRNesFzPTeUw,D000626,2296,N00038767,,102555,412675,166760,Warren Davidson,21564,Warren Davidson
Comer,James,James Comer,1972-08-19,M,rep,KY,1,Republican,https://comer.house.gov,2410 Rayburn House Office Building Washington DC 20515-1701,202-225-3115,,RepJamesComer,congressmancomer,,,C001108,,N00038260,,76619,412676,35169,James Comer Jr.,21565,James Comer (politician)
Evans,Dwight,Dwight Evans,1954-05-16,M,rep,PA,3,Democrat,https://evans.house.gov,1105 Longworth House Office Building Washington DC 20515-3803,202-225-4001,,RepDwightEvans,RepDwightEvans,,,E000296,,N00038450,,56729,412677,9128,Dwight Evans,21566,Dwight Evans (politician)
Kennedy,John,John Kennedy,1951-11-21,M,sen,LA,,Republican,https://www.kennedy.senate.gov/public,416 Russell Senate Office Building Washington DC 20510,202-224-4623,https://www.kennedy.senate.gov/public/email-me,SenJohnKennedy,JohnKennedyLouisiana,,,K000393,,N00026823,S389,1011723,412679,35496,John Neely Kennedy,41703,John Kennedy (Louisiana politician)
Hassan,Margaret,Margaret Wood Hassan,1958-02-27,F,sen,NH,,Democrat,https://www.hassan.senate.gov,324 Hart Senate Office Building Washington DC 20510,202-224-3324,https://www.hassan.senate.gov/content/contact-senator,Senatorhassan,SenatorHassan,,,H001076,,N00038397,S388,67481,412680,42552,Maggie Hassan,41702,Maggie Hassan
Cortez Masto,Catherine,Catherine Cortez Masto,1964-03-29,F,sen,NV,,Democrat,https://www.cortezmasto.senate.gov,516 Hart Senate Office Building Washington DC 20510,202-224-3542,https://www.cortezmasto.senate.gov/contact,sencortezmasto,SenatorCortezMasto,,UCip_83SiKUqwnUT57VOXrCg,C001113,,N00037161,S385,105698,412681,69579,Catherine Cortez Masto,41700,Catherine Cortez Masto
Schneider,Bradley,Bradley Scott Schneider,1961-08-20,M,rep,IL,10,Democrat,https://schneider.house.gov,300 Cannon House Office Building Washington DC 20515-1310,202-225-4835,,repschneider,CongressmanBradSchneider,RepBradSchneider,,S001190,2124,N00033101,,63948,412534,134948,Brad Schneider,21326,Brad Schneider
O’Halleran,Tom,Tom O’Halleran,1946-01-24,M,rep,AZ,1,Democrat,https://ohalleran.house.gov,318 Cannon House Office Building Washington DC 20515-0301,202-225-3361,,repohalleran,repohalleran,,,O000171,,N00037515,,104523,412682,28499,Tom O'Halleran,21739,Tom O'Halleran
Biggs,Andy,Andy Biggs,1958-11-07,M,rep,AZ,5,Republican,https://biggs.house.gov,171 Cannon House Office Building Washington DC 20515-0305,202-225-2635,,RepAndyBiggsAZ,RepAndyBiggs,,UCqSq9kWOxk9yNTeILBCVC1w,B001302,,N00039293,,105145,412683,28088,Andy Biggs,21705,Andy Biggs
Khanna,Ro,Ro Khanna,1976-09-13,M,rep,CA,17,Democrat,https://khanna.house.gov,306 Cannon House Office Building Washington DC 20515-0517,202-225-2631,,RepRoKhanna,RepRoKhanna,,UCr4KOYv1o1oEQhy1jhhm3pQ,K000389,,N00026427,,31129,412684,29473,Ro Khanna,21728,Ro Khanna
Panetta,Jimmy,Jimmy Panetta,1969-10-01,M,rep,CA,20,Democrat,https://panetta.house.gov,406 Cannon House Office Building Washington DC 20515-0520,202-225-2861,,RepJimmyPanetta,RepJimmyPanetta,,UCmw-aERG51C96edMDPN7fXQ,P000613,,N00038601,,104727,412685,169078,Jimmy Panetta,21740,Jimmy Panetta
Carbajal,Salud,Salud O. Carbajal,1964-11-18,M,rep,CA,24,Democrat,https://carbajal.house.gov,2331 Rayburn House Office Building Washington DC 20515-0524,202-225-3601,,RepCarbajal,repsaludcarbajal,repcarbajal,,C001112,,N00037015,,104728,412686,81569,Salud Carbajal,21709,Salud Carbajal
Barragán,Nanette,Nanette Diaz Barragán,1976-09-15,F,rep,CA,44,Democrat,https://barragan.house.gov,2246 Longworth House Office Building Washington DC 20515-0544,202-225-8220,,RepBarragan,CongresswomanBarragan,,,B001300,,N00037019,,104730,412687,166270,Nanette Barragán,21703,Nanette Barragán
Correa,J.,J. Luis Correa,1958-01-24,M,rep,CA,46,Democrat,https://correa.house.gov,2301 Rayburn House Office Building Washington DC 20515-0546,202-225-2965,,reploucorrea,RepLouCorrea,,UCIKJJp4QJIDjnjodc23qKkw,C001110,,N00037260,,46310,412688,9732,Lou Correa,21711,Lou Correa
Blunt Rochester,Lisa,Lisa Blunt Rochester,1962-02-10,F,rep,DE,0,Democrat,https://bluntrochester.house.gov,1724 Longworth House Office Building Washington DC 20515-0800,202-225-4165,,RepLBR,Rep.BluntRochester,,,B001303,,N00038414,,104772,412689,173249,Lisa Blunt Rochester,21706,Lisa Blunt Rochester
Gaetz,Matt,Matt Gaetz,1982-05-07,M,rep,FL,1,Republican,https://gaetz.house.gov,1721 Longworth House Office Building Washington DC 20515-0901,202-225-4136,,RepMattGaetz,CongressmanMattGaetz,,UClqXcJew_A3s8qiX-T4a9CA,G000578,,N00039503,,104528,412690,117101,Matt Gaetz,21719,Matt Gaetz
Dunn,Neal,Neal P. Dunn,1953-02-16,M,rep,FL,2,Republican,https://dunn.house.gov,316 Cannon House Office Building Washington DC 20515-0902,202-225-5235,,drnealdunnfl2,drnealdunnfl2,,UCRTGfrYP-RuDzJ2KGok7TRA,D000628,,N00037442,,104529,412691,166297,Neal Dunn,21714,Neal Dunn
Rutherford,John,John H. Rutherford,1952-09-02,M,rep,FL,4,Republican,https://rutherford.house.gov,1711 Longworth House Office Building Washington DC 20515-0904,202-225-2501,,RepRutherfordFL,RepRutherfordFL,,,R000609,,N00039777,,104531,412692,172542,John Rutherford (Florida),21744,John Rutherford (Florida politician)
Lawson,Al,Al Lawson Jr.,1948-09-23,M,rep,FL,5,Democrat,https://lawson.house.gov,2437 Rayburn House Office Building Washington DC 20515-0905,202-225-0123,,RepAlLawsonJr,RepAlLawsonJr,,,L000586,,N00030642,,90480,412693,24263,Alfred Lawson,21732,Al Lawson
Murphy,Stephanie,Stephanie N. Murphy,1978-09-16,F,rep,FL,7,Democrat,https://murphy.house.gov,1710 Longworth House Office Building Washington DC 20515-0907,202-225-4035,,RepStephMurphy,RepStephMurphy,RepStephMurphy,,M001202,,N00040133,,103502,412694,173426,Stephanie Murphy,21738,Stephanie Murphy
Soto,Darren,Darren Soto,1978-02-25,M,rep,FL,9,Democrat,https://soto.house.gov,2353 Rayburn House Office Building Washington DC 20515-0909,202-225-9889,,RepDarrenSoto,CongressmanDarrenSoto,repdarrensoto,,S001200,,N00037422,,104534,412695,67618,Darren Soto,21746,Darren Soto
Demings,Val,Val Butler Demings,1957-03-12,F,rep,FL,10,Democrat,https://demings.house.gov,217 Cannon House Office Building Washington DC 20515-0910,202-225-2176,,RepValDemings,RepresentativeValDemings,,UCkcshqwFNJG6XeduOforhig,D000627,,N00033449,,623713,412696,137637,Val Demings,21713,Val Demings
Crist,Charlie,Charlie Crist,1956-07-24,M,rep,FL,13,Democrat,https://crist.house.gov,215 Cannon House Office Building Washington DC 20515-0913,202-225-5961,,repcharliecrist,RepCharlieCrist,,,C001111,,N00002942,,7960,412697,24311,Charlie Crist,21712,Charlie Crist
Mast,Brian,Brian J. Mast,1980-07-10,M,rep,FL,18,Republican,https://mast.house.gov,2182 Rayburn House Office Building Washington DC 20515-0918,202-225-3026,,repbrianmast,repbrianmast,repbrianmast,,M001199,,N00037269,,104540,412698,166245,Brian Mast,21735,Brian Mast
Ferguson,A.,A. Drew Ferguson IV,1966-11-15,M,rep,GA,3,Republican,https://ferguson.house.gov,1032 Longworth House Office Building Washington DC 20515-1003,202-225-5901,,RepDrewFerguson,RepDrewFerguson,,UCuK7_j2sREWi_7wBAN477bg,F000465,,N00039090,,104731,412700,168132,Drew Ferguson,21717,Drew Ferguson (politician)
Krishnamoorthi,Raja,Raja Krishnamoorthi,1973-07-19,M,rep,IL,8,Democrat,https://krishnamoorthi.house.gov,115 Cannon House Office Building Washington DC 20515-1308,202-225-3711,,congressmanraja,congressmanraja,,,K000391,,N00033240,,103408,412701,117519,Raja Krishnamoorthi,21730,Raja Krishnamoorthi
Banks,Jim,Jim Banks,1979-07-16,M,rep,IN,3,Republican,https://banks.house.gov,1713 Longworth House Office Building Washington DC 20515-1403,202-225-4436,,RepJimBanks,RepJimBanks,,UC_FR6TySW9uxvhjozkis6Xg,B001299,,N00037185,,89806,412702,116801,Jim Banks,21702,Jim Banks
Hollingsworth,Trey,Trey Hollingsworth,1983-09-12,M,rep,IN,9,Republican,https://hollingsworth.house.gov,1641 Longworth House Office Building Washington DC 20515-1409,202-225-5315,,reptrey,reptrey,,UCTgS8a_zLg8HpUnk5WXY5ag,H001074,,N00038429,,104247,412703,167423,Trey Hollingsworth,21725,Trey Hollingsworth
Marshall,Roger,Roger Marshall,1960-08-09,M,sen,KS,,Republican,https://www.marshall.senate.gov,B33 Russell Senate Office Building Washington DC 20510,202-224-4774,https://www.marshall.senate.gov,SenatorMarshall,,,,M001198,,N00037034,S411,103425,412704,172080,Roger Marshall,21734,Roger Marshall (politician)
Higgins,Clay,Clay Higgins,1961-08-24,M,rep,LA,3,Republican,https://clayhiggins.house.gov,572 Cannon House Office Building Washington DC 20515-1803,202-225-2031,,RepClayHiggins,CongressmanClayHiggins,,,H001077,,N00039953,,106094,412705,174484,Clay Higgins,21724,Clay Higgins
Johnson,Mike,Mike Johnson,1972-01-30,M,rep,LA,4,Republican,https://mikejohnson.house.gov,568 Cannon House Office Building Washington DC 20515-1804,202-225-2777,,RepMikeJohnson,RepMikeJohnson,,UCzqBEpeIaDEfvAtsA53Fx2Q,J000299,,N00039106,,106095,412706,156097,Mike Johnson (Louisiana),21727,Mike Johnson (Louisiana politician)
Brown,Anthony,Anthony Brown,1961-11-21,M,rep,MD,4,Democrat,https://anthonybrown.house.gov,1323 Longworth House Office Building Washington DC 20515-2004,202-225-8699,,RepAnthonyBrown,RepAnthonyBrown,RepAnthonyBrown,,B001304,,N00036999,,1029537,412707,19344,Anthony Brown (Maryland),21707,Anthony G. Brown
Raskin,Jamie,Jamie Raskin,1962-12-13,M,rep,MD,8,Democrat,https://raskin.house.gov,2242 Rayburn House Office Building Washington DC 20515-2008,202-225-5341,,repraskin,repraskin,,UChxDE6vho5BfBTOqiBsDmKg,R000606,,N00037036,,12924,412708,65904,Jamie Raskin,21741,Jamie Raskin
Bergman,Jack,Jack Bergman,1947-02-02,M,rep,MI,1,Republican,https://bergman.house.gov,566 Cannon House Office Building Washington DC 20515-2201,202-225-4735,,RepJackBergman,RepJackBergman,RepJackBergman,,B001301,,N00039533,,1020529,412709,170172,Jack Bergman,21704,Jack Bergman
Budd,Ted,Ted Budd,1971-10-21,M,rep,NC,13,Republican,https://budd.house.gov,103 Cannon House Office Building Washington DC 20515-3313,202-225-4531,,RepTedBudd,RepTedBudd,,,B001305,,N00039551,,103513,412712,171489,Ted Budd,21708,Ted Budd
Bacon,Don,Don Bacon,1963-08-16,M,rep,NE,2,Republican,https://bacon.house.gov,1024 Longworth House Office Building Washington DC 20515-2702,202-225-4155,,repdonbacon,RepDonBacon,,UCR9abI1lZzAZ6HwQXc-dLFQ,B001298,,N00037049,,103442,412713,166299,Don Bacon,21701,Don Bacon (politician)
Gottheimer,Josh,Josh Gottheimer,1975-03-08,M,rep,NJ,5,Democrat,https://gottheimer.house.gov,203 Cannon House Office Building Washington DC 20515-3005,202-225-4465,,RepJoshG,RepJoshG,,,G000583,,N00036944,,9275683,412714,169202,Josh Gottheimer,21723,Josh Gottheimer
Rosen,Jacky,Jacky Rosen,1957-08-02,F,sen,NV,,Democrat,https://www.rosen.senate.gov,144 Russell Senate Office Building Washington DC 20510,202-224-6244,https://www.rosen.senate.gov/contact_jacky,SenJackyRosen,RepJackyRosen,,,R000608,,N00038734,S402,104738,412715,169471,,21743,Jacky Rosen
Suozzi,Thomas,Thomas R. Suozzi,1962-08-31,M,rep,NY,3,Democrat,https://suozzi.house.gov,407 Cannon House Office Building Washington DC 20515-3203,202-225-3335,,RepTomSuozzi,RepTomSuozzi,,UCHjLmETJ7qXtciV7dlAzzgQ,S001201,,N00038742,,104747,412717,92111,Tom Suozzi,21747,Thomas Suozzi
Espaillat,Adriano,Adriano Espaillat,1954-09-27,M,rep,NY,13,Democrat,https://espaillat.house.gov,2332 Rayburn House Office Building Washington DC 20515-3213,202-225-4365,,RepEspaillat,RepEspaillat,,UCi0niBYFhEY70Dz8InbX5OQ,E000297,,N00034549,,68413,412718,14379,Adriano Espaillat,21715,Adriano Espaillat
Fitzpatrick,Brian,Brian K. Fitzpatrick,1973-12-17,M,rep,PA,1,Republican,https://fitzpatrick.house.gov,271 Cannon House Office Building Washington DC 20515-3801,202-225-4276,,repbrianfitz,repbrianfitzpatrick,,UCYMNcgHss4_Q5JY2vSvMpgw,F000466,,N00038779,,103537,412721,167708,Brian Fitzpatrick,21718,Brian Fitzpatrick (American politician)
Smucker,Lloyd,Lloyd Smucker,1964-01-23,M,rep,PA,11,Republican,https://smucker.house.gov,302 Cannon House Office Building Washington DC 20515-3811,202-225-2411,,RepSmucker,RepSmucker,,UCs5iMvWy-oTHyf5HuwB7FCg,S001199,,N00038781,,103540,412722,102454,Lloyd Smucker,21745,Lloyd Smucker
González-Colón,Jenniffer,Jenniffer González-Colón,1976-08-05,F,rep,PR,0,Republican,https://gonzalez-colon.house.gov,2338 Rayburn House Office Building Washington DC 20515-5401,202-225-2615,,repjenniffer,RepJennifferGonzalezColon,,UCZj99h3-GNKjGGeyp7AJeXw,G000582,,N00037615,,67353,412723,,,,Jenniffer González
Kustoff,David,David Kustoff,1966-10-08,M,rep,TN,8,Republican,https://kustoff.house.gov,560 Cannon House Office Building Washington DC 20515-4208,202-225-4714,,repdavidkustoff,RepDavidKustoff,,UCK6U4plOKKMrCjv_h59spGQ,K000392,,N00025445,,28903,412724,48997,David Kustoff,21731,David Kustoff
Gonzalez,Vicente,Vicente Gonzalez,1967-09-04,M,rep,TX,15,Democrat,https://gonzalez.house.gov,113 Cannon House Office Building Washington DC 20515-4315,202-225-2531,,RepGonzalez,USCongressmanVicenteGonzalez,,UC5H6oYLKQ_xIXO5CG7fh4hw,G000581,,N00038809,,103568,412725,166483,Vicente Gonzalez Jr.,21722,Vicente Gonzalez (politician)
Arrington,Jodey,Jodey C. Arrington,1972-03-09,M,rep,TX,19,Republican,https://arrington.house.gov,1107 Longworth House Office Building Washington DC 20515-4319,202-225-4005,,RepArrington,JodeyArrington,,,A000375,,N00038285,,1016482,412726,155685,Jodey Arrington,21700,Jodey Arrington
McEachin,A.,A. Donald McEachin,1961-10-10,M,rep,VA,4,Democrat,https://mceachin.house.gov,314 Cannon House Office Building Washington DC 20515-4604,202-225-6365,,RepMcEachin,RepMcEachin,,UCMoPYHuZ3fZho0ZixZCfiFg,M001200,,N00039327,,103621,412728,8230,Donald McEachin,21736,Donald McEachin
Jayapal,Pramila,Pramila Jayapal,1965-09-21,F,rep,WA,7,Democrat,https://jayapal.house.gov,2346 Rayburn House Office Building Washington DC 20515-4707,202-225-3106,,RepJayapal,RepJayapal,,UCmyD0_-2Oowkfwc_Raghclw,J000298,,N00038858,,9267128,412730,153141,Pramila Jayapal,21726,Pramila Jayapal
Gallagher,Mike,Mike Gallagher,1984-03-03,M,rep,WI,8,Republican,https://gallagher.house.gov,1230 Longworth House Office Building Washington DC 20515-4908,202-225-5665,,RepGallagher,RepMikeGallagher,,,G000579,,N00039330,,104067,412731,171843,Michael Gallagher (Wisconsin),21720,Mike Gallagher (American politician)
Cheney,Liz,Liz Cheney,1966-07-28,F,rep,WY,0,Republican,https://cheney.house.gov,416 Cannon House Office Building Washington DC 20515-5000,202-225-2311,,RepLizCheney,replizcheney,,UCvL57Zp99QdDllF-KGziUAA,C001109,,N00035504,,86147,412732,171319,Liz Cheney,21710,Liz Cheney
Estes,Ron,Ron Estes,1956-07-19,M,rep,KS,4,Republican,https://estes.house.gov,2411 Rayburn House Office Building Washington DC 20515-1604,202-225-6216,,RepRonEstes,RepRonEstes,,UC2clc28qcehIqotHQcthnWA,E000298,,N00040712,,107963,412735,125031,Ron Estes (U.S. House representative),21750,Ron Estes
Norman,Ralph,Ralph Norman,1953-06-20,M,rep,SC,5,Republican,https://norman.house.gov,569 Cannon House Office Building Washington DC 20515-4005,202-225-5501,,RepRalphNorman,RepRalphNorman,,,N000190,,N00027783,,61996,412738,47930,Ralph Norman,21753,Ralph Norman
Gomez,Jimmy,Jimmy Gomez,1974-11-25,M,rep,CA,34,Democrat,https://gomez.house.gov,1530 Longworth House Office Building Washington DC 20515-0534,202-225-6235,,RepJimmyGomez,RepJimmyGomez,,,G000585,,N00040597,,108883,412739,138524,Jimmy Gomez,21754,Jimmy Gomez
Curtis,John,John R. Curtis,1960-05-10,M,rep,UT,3,Republican,https://curtis.house.gov,2400 Rayburn House Office Building Washington DC 20515-4403,202-225-7751,,RepJohnCurtis,RepJohnCurtis,,UChAQ4MD-HigmGnImSoAKBVA,C001114,,N00041221,,,412740,123390,John Curtis (Utah),21755,John Curtis (Utah politician)
Smith,Tina,Tina Smith,1958-03-04,F,sen,MN,,Democrat,https://www.smith.senate.gov,720 Hart Senate Office Building Washington DC 20510,202-224-5641,https://www.smith.senate.gov/contact-tina,SenTinaSmith,USSenTinaSmith,,,S001203,,N00042353,S394,111313,412742,152968,Tina Smith,41706,Tina Smith
Hyde-Smith,Cindy,Cindy Hyde-Smith,1959-05-10,F,sen,MS,,Republican,https://www.hydesmith.senate.gov,702 Hart Senate Office Building Washington DC 20510,202-224-5054,https://www.hydesmith.senate.gov/content/contact-senator,SenHydeSmith,,,UCJHxkJhGST0NTlkzJHWV03Q,H001079,,N00043298,S395,113208,412743,20784,Cindy Hyde-Smith,41707,Cindy Hyde-Smith
Lamb,Conor,Conor Lamb,1984-06-27,M,rep,PA,17,Democrat,https://lamb.house.gov,1224 Longworth House Office Building Washington DC 20515-3817,202-225-2301,,RepConorLamb,RepConorLamb,,UC7hX59n_ixS1Bz3f8Je02yA,L000588,,N00041870,,,412744,177656,Conor Lamb,21756,Conor Lamb
Lesko,Debbie,Debbie Lesko,1958-11-14,F,rep,AZ,8,Republican,https://lesko.house.gov,1214 Longworth House Office Building Washington DC 20515-0308,202-225-4576,,RepDLesko,RepDebbieLesko,,,L000589,,N00042056,,,412745,106483,Debbie Lesko,21757,Debbie Lesko
Cloud,Michael,Michael Cloud,1975-05-13,M,rep,TX,27,Republican,https://cloud.house.gov,512 Cannon House Office Building Washington DC 20515-4327,202-225-7742,,RepCloudTX,,,,C001115,,N00041882,,10322,412746,177350,Michael Cloud (Texas),21758,Michael Cloud
Balderson,Troy,Troy Balderson,1962-01-16,M,rep,OH,12,Republican,https://balderson.house.gov,2429 Rayburn House Office Building Washington DC 20515-3512,202-225-5355,,RepBalderson,,,,B001306,,N00042194,,,412747,102781,Troy Balderson,21759,Troy Balderson
Hern,Kevin,Kevin Hern,1961-12-04,M,rep,OK,1,Republican,https://hern.house.gov,1019 Longworth House Office Building Washington DC 20515-3601,202-225-2211,,repkevinhern,,,,H001082,,N00040829,,,412748,180004,Kevin Hern,21760,Kevin Hern
Morelle,Joseph,Joseph D. Morelle,1957-04-29,M,rep,NY,25,Democrat,https://morelle.house.gov,1317 Longworth House Office Building Washington DC 20515-3225,202-225-3615,,RepJoeMorelle,,,,M001206,,N00043207,,,412749,4362,Joseph Morelle,21761,Joseph Morelle
Scanlon,Mary,Mary Gay Scanlon,1959-08-30,F,rep,PA,5,Democrat,https://scanlon.house.gov,1227 Longworth House Office Building Washington DC 20515-3805,202-225-2011,,RepMGS,,,,S001205,,N00042706,,,412750,178890,Mary Gay Scanlon,21762,Mary Gay Scanlon
Wild,Susan,Susan Wild,1957-06-07,F,rep,PA,7,Democrat,https://wild.house.gov,1027 Longworth House Office Building Washington DC 20515-3807,202-225-6411,,RepSusanWild,,,,W000826,,N00041997,,,412751,178895,Susan Wild,21763,Susan Wild
Case,Ed,Ed Case,1952-09-27,M,rep,HI,1,Democrat,https://case.house.gov,2210 Rayburn House Office Building Washington DC 20515-1101,202-225-2726,,RepEdCase,,,,C001055,1693,N00025882,,,400069,,Ed Case,20322,Ed Case
Horsford,Steven,Steven Horsford,1973-04-29,M,rep,NV,4,Democrat,https://horsford.house.gov,562 Cannon House Office Building Washington DC 20515-2804,202-225-9894,,RepHorsford,,,,H001066,2147,N00033638,,79614,412559,44064,Steven Horsford,21339,Steven Horsford
Kirkpatrick,Ann,Ann Kirkpatrick,1950-03-24,F,rep,AZ,2,Democrat,https://kirkpatrick.house.gov,309 Cannon House Office Building Washington DC 20515-0302,202-225-2542,,RepKirkpatrick,,,,K000368,1907,N00029260,,1031338,412286,28425,Ann Kirkpatrick,20902,Ann Kirkpatrick
Stanton,Greg,Greg Stanton,1970-03-08,M,rep,AZ,9,Democrat,https://stanton.house.gov,207 Cannon House Office Building Washington DC 20515-0309,202-225-9888,,RepGregStanton,,,,S001211,,N00041750,,,412753,72030,Greg Stanton,21968,Greg Stanton
